"","date","close","realized_vol","log_rtn"
"1",2010-01-05,8.31786918640137,0.00576506160139033,-0.00810654706698255
"2",2010-01-06,8.54999542236328,0.00541032068570669,0.0275246329240844
"3",2010-01-07,8.23082160949707,0.00875110625176306,-0.0380449068016251
"4",2010-01-08,8.18246173858643,0.00465229001300116,-0.00589278937385229
"5",2010-01-11,8.19213390350342,0.0053217294612933,0.0011813624291297
"6",2010-01-12,8.42426013946533,0.00399590526209698,0.0279412413020479
"7",2010-01-13,8.25016498565674,0.00471737987452241,-0.0208824567000683
"8",2010-01-14,8.48229217529297,0.00384036947322118,0.0277475185605098
"9",2010-01-15,8.70474624633789,0.00525090749291252,0.0258877054921802
"10",2010-01-18,8.96588897705078,0.00630691629396959,0.0295588405336491
"11",2010-01-19,9.08195209503174,0.0052615841537706,0.0128618949517287
"12",2010-01-20,8.83048152923584,0.00609728608079807,-0.0280796114948445
"13",2010-01-21,8.85949802398682,0.00776391594267211,0.00328056012578326
"14",2010-01-22,8.45327568054199,0.00788681120804012,-0.0469360858245569
"15",2010-01-25,8.45327568054199,0.00502309213100749,0
"16",2010-01-26,7.89230346679688,0.00688909667168601,-0.0686659808736181
"17",2010-01-27,7.78591203689575,0.00830220556246962,-0.0135720883532349
"18",2010-01-28,7.92131948471069,0.00529555124172502,0.0172418420290672
"19",2010-01-29,7.9116473197937,0.00502763923427701,-0.0012217755825028
"20",2010-02-01,7.93099117279053,0.00700874702750194,0.00244200012753604
"21",2010-02-02,7.92131948471069,0.00544685612037258,-0.00122022454503323
"22",2010-02-03,8.05672645568848,0.00732095109289075,0.0169495335269034
"23",2010-02-04,8.12442970275879,0.00379495715032413,0.00836820824103279
"24",2010-02-05,8.37590026855469,0.00864801931858465,0.0304830313641316
"25",2010-02-08,8.53065204620361,0.00543199388519021,0.0183072334197578
"26",2010-02-09,8.34688472747803,0.00506463158471449,-0.0217774173874474
"27",2010-02-10,8.41458797454834,0.00364111415552532,0.00807848051024473
"28",2010-02-11,8.31786918640137,0.00307974135283588,-0.0115607486010032
"29",2010-02-12,8.35655689239502,0.0022758115643189,0.00464037265604933
"30",2010-02-22,8.36622905731201,0.00394102934366519,0.00115676491041761
"31",2010-02-23,8.36622905731201,0.00580185261281445,0
"32",2010-02-24,8.62737083435059,0.00386375639561405,0.0307365522952128
"33",2010-02-25,8.72409057617188,0.00434759187864843,0.011148426208571
"34",2010-02-26,8.84982585906982,0.0048891655110171,0.0143095511863973
"35",2010-03-01,8.9465446472168,0.00444883870135817,0.0108696029197679
"36",2010-03-02,8.88851356506348,0.00499644411271309,-0.00650755228890176
"37",2010-03-03,9.10129642486572,0.00490168917744061,0.0236570351308445
"38",2010-03-04,8.84015369415283,0.00742342903944566,-0.0291126049318953
"39",2010-03-05,9.02392101287842,0.00512708347746291,0.0205746789971037
"40",2010-03-08,9.54620552062988,0.015689869293956,0.0562648061424444
"41",2010-03-09,9.47850227355957,0.00413732090201001,-0.00711743208997939
"42",2010-03-10,9.86537933349609,0.00877964164928964,0.0400052754287255
"43",2010-03-11,9.90406703948975,0.00988738271082142,0.00391389365694916
"44",2010-03-12,9.84603595733643,0.00545854237465928,-0.00587655154665745
"45",2010-03-15,9.74931621551514,0.00600638852581546,-0.00987178249501008
"46",2010-03-16,9.96209907531738,0.00700973945560555,0.0215906491172335
"47",2010-03-17,10.4166803359985,0.00652849331517728,0.0446205998436926
"48",2010-03-18,10.832573890686,0.00872332189562034,0.0391492960427828
"49",2010-03-19,11.3935461044312,0.0140898827426065,0.0504893680853473
"50",2010-03-22,11.4515781402588,0.00945801324058277,0.00508048544885931
"51",2010-03-23,11.3064985275269,0.00795964527466322,-0.0127498979978307
"52",2010-03-24,11.0647001266479,0.00874006383841191,-0.0216177792838153
"53",2010-03-25,10.9196214675903,0.00776307531638032,-0.0131985664887786
"54",2010-03-26,10.9002771377563,0.00400117819086615,-0.00177309118175462
"55",2010-03-29,11.2387952804565,0.00678502390736263,0.0305834428730489
"56",2010-03-30,11.0260124206543,0.00667541059926917,-0.0191144106125178
"57",2010-03-31,11.0743722915649,0.00266522952050806,0.00437638970776888
"58",2010-04-01,11.7030477523804,0.00764170507129621,0.0552156631756824
"59",2010-04-02,11.7223920822144,0.00490286475425747,0.00165156636269392
"60",2010-04-06,11.654688835144,0.00473285491393264,-0.00579229174080176
"61",2010-04-07,11.867470741272,0.00496826549152693,0.0180925318303
"62",2010-04-08,11.4225616455078,0.004995731771074,-0.0382106147005477
"63",2010-04-09,11.4805936813354,0.00451862643343709,0.00506761266658318
"64",2010-04-12,11.6256723403931,0.00514223783180785,0.012557681577416
"65",2010-04-13,11.5579690933228,0.00805163675501517,-0.00584062169236033
"66",2010-04-14,11.2484674453735,0.00546736316021699,-0.0271432715486051
"67",2010-04-15,11.1227321624756,0.00503945994683582,-0.0112409355848087
"68",2010-04-16,10.958309173584,0.00576973785367797,-0.0148929595725287
"69",2010-04-19,10.1555376052856,0.00700304232458773,-0.0760788635451579
"70",2010-04-20,10.2619285583496,0.00902246602771073,0.0104216571385147
"71",2010-04-21,10.4940557479858,0.00602599452631124,0.0223681868892434
"72",2010-04-22,10.6584787368774,0.00611181414616646,0.0155467233259694
"73",2010-04-23,10.4650402069092,0.00364989106969551,-0.0183155030171869
